ID;CLASE;SUBCLASE;SUPERORDER;ORDER;SUBORDER;SUPERCOHORT;COHORT;SUBCOHORT;SUPERFAMILY;FAMILY;GENERA;SPECIE;G_SP;RESOURCE;METHOD;TAXONOMIC_LEVEL;Cita
1922;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Eviphididae;Eviphis;ostrinus;Eviphis ostrinus;eggs;assay;SPECIE;72
1923;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;indistincta;Pergalumna indistincta;carrion;isotopes;SPECIE;73
1924;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;cattienica;Pergalumna cattienica;carrion;isotopes;SPECIE;73
1925;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;indistincta;Pergalumna indistincta;nemat.;isotopes;SPECIE;73
1926;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;cattienica;Pergalumna cattienica;nemat.;isotopes;SPECIE;73
1927;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Granuloppiidae;Gigantoppia;zryanini;Gigantoppia zryanini;humus;isotopes;SPECIE;73
1928;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Hermanniidae;Phyllhermannia;gladiata;Phyllhermannia gladiata;plant;isotopes;SPECIE;73
1929;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Hermanniidae;Phyllhermannia;similis;Phyllhermannia similis;plant;isotopes;SPECIE;73
1930;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Hypochthonioidea;Lohmanniidae;Meristacarus;sundensis;Meristacarus sundensis;sap. fun.;isotopes;SPECIE;73
1931;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Hypochthonioidea;Lohmanniidae;Meristacarus;sundensis;Meristacarus sundensis;bac.;isotopes;SPECIE;73
1932;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Mochlozetidae;Unguizetes;cattienensis;Unguizetes cattienensis;carrion;isotopes;SPECIE;73
1933;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Mochlozetidae;Unguizetes;cattienensis;Unguizetes cattienensis;nemat.;isotopes;SPECIE;73
1934;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Mochlozetidae;Unguizetes;sphaerula;Unguizetes sphaerula;plant;isotopes;SPECIE;73
1935;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Neoliodoidea;Neoliodidae;Neoliodes;sp.;Neoliodes sp.;plant;isotopes;GENERA;73
1936;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Otocepheidae;Dolicheremaeus;bugiamapensis;Dolicheremaeus bugiamapensis;sap. fun.;isotopes;SPECIE;73
1937;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Otocepheidae;Dolicheremaeus;bugiamapensis;Dolicheremaeus bugiamapensis;bac.;isotopes;SPECIE;73
1938;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Otocepheidae;Otocepheus;vietnamicus;Otocepheus vietnamicus;sap. fun.;isotopes;SPECIE;73
1939;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Otocepheidae;Otocepheus;vietnamicus;Otocepheus vietnamicus;bac.;isotopes;SPECIE;73
1940;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Otocepheidae;Otocepheus;duplicornutus;Otocepheus duplicornutus;humus;isotopes;SPECIE;73
1941;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Parakalummidae;Neoribates;jacoti;Neoribates jacoti;humus;isotopes;SPECIE;73
1942;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Trhypochthoniidae;Archegozetes;longisetosus;Archegozetes longisetosus;plant;isotopes;SPECIE;73
1943;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Eremaeoidea;Zetorchestidae;Zetorchestes;saltator;Zetorchestes saltator;sap. fun.;isotopes;SPECIE;73
1944;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Eremaeoidea;Zetorchestidae;Zetorchestes;saltator;Zetorchestes saltator;bac.;isotopes;SPECIE;73
1945;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Proisotoma;minuta;Proisotoma minuta;nemat.;lipid;SPECIE;74
1946;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Folsomia;candida;Folsomia candida;nemat.;lipid;SPECIE;74
1947;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Folsomia;candida;Folsomia candida;bac.;lipid;SPECIE;75
1948;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Heteromurus;nitidus;Heteromurus nitidus;bac.;lipid;SPECIE;75
1949;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Onychiuridae;Protaphorura;fimata;Protaphorura fimata;bac.;lipid;SPECIE;75
1950;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Folsomia;candida;Folsomia candida;bac.;lipid;SPECIE;77
1951;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Heteromurus;nitidus;Heteromurus nitidus;bac.;lipid;SPECIE;77
1952;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Onychiuridae;Protaphorura;fimata;Protaphorura fimata;bac.;lipid;SPECIE;77
1953;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Proisotoma;minuta;Proisotoma minuta;bac.;lipid;SPECIE;80
1954;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Folsomia;candida;Folsomia candida;bac.;lipid;SPECIE;80
1955;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Proisotoma;minuta;Proisotoma minuta;sap. fun.;lipid;SPECIE;80
1956;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Folsomia;candida;Folsomia candida;sap. fun.;lipid;SPECIE;80
1957;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Proisotoma;minuta;Proisotoma minuta;nemat.;lipid;SPECIE;80
1958;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Folsomia;candida;Folsomia candida;nemat.;lipid;SPECIE;80
1959;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Proisotoma;minuta;Proisotoma minuta;plant;lipid;SPECIE;80
1960;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Folsomia;candida;Folsomia candida;plant;lipid;SPECIE;80
1961;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Hypogastruridae;Ceratophysella;succinea;Ceratophysella succinea;bac.;lipid;SPECIE;82
1962;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Brachystomelellidae;Brachystomella;parvula;Brachystomella parvula;bac.;lipid;SPECIE;82
1963;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;cyaneus;Lepidorcyrtus cyaneus;bac.;lipid;SPECIE;82
1964;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Isotoma;sp.;Isotoma sp.;bac.;lipid;GENERA;82
1965;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Hypogastruridae;Ceratophysella;succinea;Ceratophysella succinea;sap. fun.;lipid;SPECIE;82
1966;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Brachystomelellidae;Brachystomella;parvula;Brachystomella parvula;sap. fun.;lipid;SPECIE;82
1967;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;cyaneus;Lepidorcyrtus cyaneus;sap. fun.;lipid;SPECIE;82
1968;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Isotoma;sp.;Isotoma sp.;sap. fun.;lipid;GENERA;82
1969;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Hypogastruridae;Ceratophysella;succinea;Ceratophysella succinea;litter;lipid;SPECIE;82
1970;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Brachystomelellidae;Brachystomella;parvula;Brachystomella parvula;litter;lipid;SPECIE;82
1971;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;cyaneus;Lepidorcyrtus cyaneus;litter;lipid;SPECIE;82
1972;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Isotoma;sp.;Isotoma sp.;litter;lipid;GENERA;82
1973;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;cyaneus;Lepidorcyrtus cyaneus;nemat.;lipid;SPECIE;82
1974;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Isotoma;sp.;Isotoma sp.;nemat.;lipid;GENERA;82
1975;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Onychiuridae;Protaphorura ;fimata;Protaphorura fimata;bac.;lipid;SPECIE;83
1976;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Onychiuridae;Protaphorura ;fimata;Protaphorura fimata;litter;lipid;SPECIE;83
1977;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Onychiuridae;Protaphorura ;fimata;Protaphorura fimata;plant;lipid;SPECIE;83
1978;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Orchesella;villosa;Orchesella villosa;bac.;lipid;SPECIE;83
1979;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Orchesella;villosa;Orchesella villosa;sap. fun.;lipid;SPECIE;83
1980;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Orchesella;villosa;Orchesella villosa;plant;lipid;SPECIE;83
1981;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Folsomia;quadrioculata;Folsomia quadrioculata;nemat.;lipid;SPECIE;84
1982;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Orchesella;flavescens;Orchesella flavescens;nemat.;lipid;SPECIE;84
1983;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;lignorum;Lepidorcyrtus lignorum;nemat.;lipid;SPECIE;84
1984;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Tomoceridae;Pogonognathellus;longicornis;Pogonognathellus longicornis;nemat.;lipid;SPECIE;84
1985;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Desoria;violacea;Desoria violacea;nemat.;lipid;SPECIE;84
1986;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Folsomia;quadrioculata;Folsomia quadrioculata;bac.;lipid;SPECIE;84
1987;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Orchesella;flavescens;Orchesella flavescens;bac.;lipid;SPECIE;84
1988;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;lignorum;Lepidorcyrtus lignorum;bac.;lipid;SPECIE;84
1989;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Tomoceridae;Pogonognathellus;longicornis;Pogonognathellus longicornis;bac.;lipid;SPECIE;84
1990;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Desoria;violacea;Desoria violacea;bac.;lipid;SPECIE;84
1991;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Neanuridae;Neanura;muscorum;Neanura muscorum;bac.;lipid;SPECIE;84
1992;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Dicyrtomina;ornata;Dicyrtomina ornata;bac.;lipid;SPECIE;84
1993;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Onychiuridae;Protaphorura;sp.;Protaphorura sp.;bac.;lipid;GENERA;84
1994;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Hypogastruridae;Ceratophysella;denticulata;Ceratophysella denticulata;bac.;lipid;SPECIE;84
1995;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Folsomia;quadrioculata;Folsomia quadrioculata;sap. fun.;lipid;SPECIE;84
1996;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Orchesella;flavescens;Orchesella flavescens;sap. fun.;lipid;SPECIE;84
1997;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;lignorum;Lepidorcyrtus lignorum;sap. fun.;lipid;SPECIE;84
1998;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Tomoceridae;Pogonognathellus;longicornis;Pogonognathellus longicornis;sap. fun.;lipid;SPECIE;84
1999;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Desoria;violacea;Desoria violacea;sap. fun.;lipid;SPECIE;84
2000;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Neanuridae;Neanura;muscorum;Neanura muscorum;sap. fun.;lipid;SPECIE;84
2001;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Dicyrtomina;ornata;Dicyrtomina ornata;sap. fun.;lipid;SPECIE;84
2002;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Onychiuridae;Protaphorura;sp.;Protaphorura sp.;sap. fun.;lipid;GENERA;84
2003;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Hypogastruridae;Ceratophysella;denticulata;Ceratophysella denticulata;sap. fun.;lipid;SPECIE;84
2004;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Orchesella;flavescens;Orchesella flavescens;litter;lipid;SPECIE;84
2005;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;lignorum;Lepidorcyrtus lignorum;litter;lipid;SPECIE;84
2006;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Tomoceridae;Pogonognathellus;longicornis;Pogonognathellus longicornis;litter;lipid;SPECIE;84
2007;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Desoria;violacea;Desoria violacea;litter;lipid;SPECIE;84
2008;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Isotoma;viridis;Isotoma viridis;bac.;lipid;SPECIE;84
2009;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Isotoma;viridis;Isotoma viridis;litter;lipid;SPECIE;84
2010;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Isotoma;viridis;Isotoma viridis;sap. fun.;lipid;SPECIE;84
2011;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Hypogastruridae;Willemia;anophthalma;Willemia anophthalma;sap. fun.;lipid;SPECIE;84
2012;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Hypogastruridae;Willemia;anophthalma;Willemia anophthalma;litter;lipid;SPECIE;84
2013;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Labidostomatides;;;Labidostomatoidea;Labidostomidae;Labidostoma;sp.;Labidostoma sp.;coll.;assay;GENERA;86
2014;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Parholaspididae;Parholaspulus ;alstoni;Parholaspulus alstoni;nemat.;assay;SPECIE;86
2015;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Macrochelidae;Macrocheles;sp.;Macrocheles sp.;nemat.;assay;GENERA;86
2016;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Gamasellus;sp.;Gamasellus sp.;nemat.;assay;GENERA;86
2017;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasiphis;sp.;Gamasiphis sp.;nemat.;assay;GENERA;86
2018;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Heydeniella;sp.;Heydeniella sp.;nemat.;assay;GENERA;86
2019;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Neoparasitus;sp.;Neoparasitus sp.;nemat.;assay;GENERA;86
2020;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Hydrogamasus;sp.;Hydrogamasus sp.;nemat.;assay;GENERA;86
2021;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Eugamasus;sp.;Eugamasus sp.;nemat.;assay;GENERA;86
2022;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Parasitus;sp.;Parasitus sp.;nemat.;assay;GENERA;86
2023;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Phytoseioidea ;Podocinidae;Podocinum;catenum;Podocinum catenum;nemat.;assay;SPECIE;86
2024;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Digamasellidae;Digamaselus;sp.;Digamaselus sp.;nemat.;assay;GENERA;86
2025;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Epiicriae;Zerconoidea;Zerconidae;Prozercon;sp.;Prozercon sp.;nemat.;assay;GENERA;86
2026;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Asca;sp.;Asca sp.;nemat.;assay;GENERA;86
2027;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Pachylaelapidae;Pachylaelaps;sp.;Pachylaelaps sp.;nemat.;assay;GENERA;86
2028;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Phytoseioidea ;Phytoseiidae;Amblyseius;sp.;Amblyseius sp.;nemat.;assay;GENERA;86
2029;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Uropodoidea;Uropodidae;Uropoda;sp.;Uropoda sp.;nemat.;assay;GENERA;86
2030;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Polyaspididae;Polyaspis;sp.;Polyaspis sp.;nemat.;assay;GENERA;86
2031;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;duplicata;Pergalumna duplicata;nemat.;assay;SPECIE;86
2032;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;harunaensis;Pergalumna harunaensis;nemat.;assay;SPECIE;86
2033;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;intermedia;Pergalumna intermedia;nemat.;assay;SPECIE;86
2034;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;magniphora capillaris;Pergalumna magniphora capillaris;nemat.;assay;SPECIE;86
2035;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Haplozetidae;Peloribates;acutus;Peloribates acutus;nemat.;assay;SPECIE;86
2036;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Haplozetidae;Protoribates;lophotricus;Protoribates lophotricus;nemat.;assay;SPECIE;86
2037;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Haplozetidae;Protoribates;sp.;Protoribates sp.;nemat.;assay;GENERA;86
2038;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Haplozetidae;Rostrozetes;foveolatus;Rostrozetes foveolatus;nemat.;assay;SPECIE;86
2039;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Scheloribatidae;Scheloribates;latipes;Scheloribates latipes;nemat.;assay;SPECIE;86
2040;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Scheloribatidae;Scheloribates;rigdisetosus;Scheloribates rigdisetosus;nemat.;assay;SPECIE;86
2041;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Scheloribatidae;Scheloribates;laevigatus;Scheloribates laevigatus;nemat.;assay;SPECIE;86
2042;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Ceratozetidae;Ceratozetes;imperatorius;Ceratozetes imperatorius;nemat.;assay;SPECIE;86
2043;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Otocepheidae;Dolicheremaeus;baloghi;Dolicheremaeus baloghi;nemat.;assay;SPECIE;86
2044;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Otocepheidae;Fissicepheus;mitis;Fissicepheus mitis;nemat.;assay;SPECIE;86
2045;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Oppia;sp.;Oppia sp.;nemat.;assay;GENERA;86
2046;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Polypterozetoidea ;Tectocepheidae;Tectocepheus;velatus;Tectocepheus velatus;nemat.;assay;SPECIE;86
2047;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Suctobelbidae;Suctobelba;naginata;Suctobelba naginata;nemat.;assay;SPECIE;86
2048;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Gustavioidea;Peloppiidae;Ceratoppia;sp.;Ceratoppia sp.;nemat.;assay;GENERA;86
2049;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;;;DAMAEIDAE ;nemat.;assay;FAMILY;86
2050;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Nothridae;Nothrus;biciliatus;Nothrus biciliatus;nemat.;assay;SPECIE;86
2051;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Astigmatina;;Acaroidea;Acaridae;Caloglyphus;sp.;Caloglyphus sp.;nemat.;assay;GENERA;86
2052;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Euzetidae;Euzetes;globulus;Euzetes globulus;litter;isotopes;SPECIE;87
2053;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Phthiracaridae;Steganacarus;magnus;Steganacarus magnus;litter;isotopes;SPECIE;87
2054;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Achipterioidea;Achipteriidae;Achipteria;coleoptrata;Achipteria coleoptrata;litter;isotopes;SPECIE;87
2055;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Camisiidae;Platynothrus;peltifer;Platynothrus peltifer;litter;isotopes;SPECIE;87
2056;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Orchesella;villosa;Orchesella villosa;litter;isotopes;SPECIE;87
2057;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Hermannielloidea;Hermanniellidae;Hermannia;gibba;Hermannia gibba;litter;isotopes;SPECIE;87
2058;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Dicyrtomina;minuta;Dicyrtomina minuta;bac.;isotopes;SPECIE;87
2059;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;Damaeus;clavipes;Damaeus clavipes;sap. fun.;isotopes;SPECIE;87
2060;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;Damaeus;clavipes;Damaeus clavipes;myco.;isotopes;SPECIE;87
2061;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;Spatiodamaeus;verticillipes;Spatiodamaeus verticilipes;sap. fun.;isotopes;SPECIE;87
2062;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;Spatiodamaeus;verticillipes;Spatiodamaeus verticilipes;myco.;isotopes;SPECIE;87
2063;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Entomobrya;sp.;Entomobrya sp.;sap. fun.;isotopes;GENERA;87
2064;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Entomobrya;sp.;Entomobrya sp.;myco.;isotopes;GENERA;87
